Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,016E+11;16;5;25;1220;1;2;1;1;6;55;83, PARIS (BOULEVARD DE);M;4330942;537045;130
2,016E+11;16;5;28;1745;1;2;2;1;3;55;98, CHANTERAC (RUE DE);M;4331268;536970;130
2,016E+11;16;5;29;1237;1;2;1;1;7;55;35, SCHLOESING (BOULEVAR;M;4327408;540017;130
2,016E+11;16;5;29;1700;1;2;1;1;1;55;78, RTE D' ALLAUCH;M;4330739;550130;130
2,016E+11;16;5;29;2200;5;2;1;1;3;55;138, MENDES FRANCE (AVEN;M;4325559;537641;130
2,016E+11;16;5;30;7;5;2;2;1;3;55;7, SEBASTOPOL (PLACE);M;4329967;539773;130
2,016E+11;16;5;30;745;1;2;1;1;2;55;00, ROY D'ESPAGNE (chemi;M;4324331;539669;130
2,016E+11;16;5;30;920;1;2;1;1;1;55;101, SAINT MARCEL (BOULE;M;4328876;546162;130
2,016E+11;16;5;30;1245;1;2;1;1;5;55;1, SABLIERE (ROUTE DE LA;M;4329234;547940;130
2,016E+11;16;5;26;1030;1;2;1;1;3;55;136, SAINTE MARGUERITE *;M;4326705;540802;130
2,016E+11;16;5;30;1800;1;2;1;1;3;55;00, GEMY (BOULEVARD);M;4332165;541343;130
2,016E+11;16;5;30;1020;1;2;1;1;6;55;44, CABOT (BOULEVARD);M;4325864;541734;130
2,016E+11;16;5;31;750;1;2;1;1;3;55;36, ALFRED CURTEL (RUE);M;4327929;540770;130
2,016E+11;16;5;31;1015;1;2;2;1;6;55;58764, ALBIN MEYLAN (RUE;M;4336594;533794;130
2,016E+11;16;5;30;1820;1;2;1;1;6;55;2, GERANIUMS (RUE DES);M;4334143;540802;130
2,016E+11;16;5;31;1140;1;2;1;1;4;55;00, SAINT MENET (AVENUE;M;4328818;550328;130
2,016E+11;16;5;31;2100;2;2;3;1;2;55;21, PLOMBIERES (BOULEVAR;M;4331511;538710;130
2,016E+11;16;5;27;1528;1;2;3;1;3;55;1, JURAMY (RUE);M;4329751;540036;130
2,016E+11;16;6;1;1135;1;2;3;1;3;207;80, CORDERIE (BOULEVARD;M;4329024;536886;130
2,016E+11;16;6;1;1430;1;2;1;1;3;211;96, CAMOINS (AVENUE DES);M;4330650;551006;130
2,016E+11;16;5;23;900;1;2;2;1;6;55;26, FORTIN (RUE DU);M;4329299;540276;130
2,016E+11;16;6;1;1120;1;2;1;1;3;208;6, MADRAGUE DE MONTREDON;M;4323864;536507;130
2,016E+11;16;6;1;1540;1;2;2;1;7;206;55, LIEUTAUD (COURS);M;4329122;538303;130
2,016E+11;16;6;1;2130;4;2;1;1;6;203;167, CAMILLE PELLETAN (A;M;4330866;537416;130
2,016E+11;16;6;1;2100;1;2;1;1;7;212;36, SAINT BARNABE (AVENU;M;4330406;541053;130
2,016E+11;16;6;1;2115;2;2;1;1;3;205;234, BAILLE (BOULEVARD);M;4328954;539725;130
2,016E+11;16;5;31;1435;1;2;1;1;6;55;00, MIRABEAU (BOULEVARD);M;4331413;536919;130
2,016E+11;16;6;2;1000;1;1;1;1;3;208;02, LOUIS BONNEFON (PLAC;M;4325442;538187;130
2,016E+11;16;6;2;1515;1;2;3;1;3;212;258, 24 AVRIL 15 (AVENUE;M;4330875;543891;130
2,016E+11;16;6;2;1450;1;2;1;1;6;216;25, BOISSEAU (RUE);M;4335597;534295;130
2,016E+11;16;6;2;1700;1;2;1;1;2;214;6, MORETTI (BOULEVARD);M;4332625;537612;130
2,016E+11;16;6;2;1717;1;2;1;1;3;207;57, CORSE (AVENUE DE LA);M;4328895;536123;130
2,016E+11;16;6;2;1750;1;2;3;1;3;206;1, ITALIE (RUE D');M;4329096;538139;130
2,016E+11;16;6;3;910;1;2;1;1;2;209;30, SCHLOESING (BOULEVAR;M;4327324;540056;130
2,016E+11;16;6;3;1000;1;2;1;1;3;208;142, MENDES FRANCE (AVEN;M;4325776;537612;130
2,016E+11;16;5;30;1130;1;1;7;1;6;55;474, SAINT ANTOINE (AVEN;M;4338444;535858;130
2,016E+11;16;6;3;1315;1;2;1;1;6;210;63, PONT DE VIVAUX (BOUL;M;4328023;541971;130
2,016E+11;16;6;3;1355;1;2;3;1;3;213;46, BARRY (BOULEVARD);M;4331802;540983;130
2,016E+11;16;6;3;1600;1;1;1;1;2;210;40, VERDILLON (RUE);M;4327575;542338;130
2,016E+11;16;6;3;1710;1;2;2;1;3;202;ROBERT SCHUMANN (AVENUE);M;4330309;536664;130
2,016E+11;16;6;3;935;1;2;1;1;3;201;3 BIS, FLAMMARION (BOULE;M;4330415;538771;130
2,016E+11;16;6;2;1730;1;2;1;1;3;202;17, REPUBLIQUE (RUE DE L;M;4329767;537301;130
2,016E+11;16;6;1;1400;1;2;1;1;2;213;110, POILUS*(AVENUE DES);M;4332421;545581;130
2,016E+11;16;6;3;2005;1;2;1;1;1;213;131, CHEMIN DU MERLAN A;M;4333091;540697;130
2,016E+11;16;6;3;1845;1;2;1;1;2;210;?, FLORIAN (AVENUE);M;0;0;130
2,016E+11;16;6;4;1410;1;2;1;1;3;215;278, SAINT ANTOINE A SAI;M;4336385;536123;130
2,016E+11;16;6;4;2030;5;2;1;1;2;202;171, MADRAGUE VILLE (CHE;M;4332826;535950;130
2,016E+11;16;6;4;1745;1;1;1;1;1;209;COL DE LA GINESTE;M;4324621;544579;130
2,016E+11;16;6;4;2000;1;2;1;1;6;203;14, CRIMEE (RUE DE);M;4330560;538222;130
2,016E+11;16;6;4;1930;1;2;1;1;6;201;10, JEAN BALLARD (COURS);M;4329371;537434;130
2,016E+11;16;6;5;730;1;2;1;1;1;208;190, MADRAGUE DE MONTRED;M;4323245;535606;130
2,016E+11;16;5;31;1330;1;2;2;1;6;55;1, LIBERATION (BOULEVARD;M;4329907;538529;130
2,016E+11;16;5;18;820;1;2;2;1;3;55;00, TROIS FRERES (RUE DE;M;4329234;538346;130
2,016E+11;16;6;5;1845;1;2;1;1;6;213;24, FRAIS VALLON (AVENU;M;4332524;543368;130
2,016E+11;16;6;5;10;5;2;1;1;6;215;80, SAINT LOUIS (AVENUE;M;4334500;535934;130
2,016E+11;16;6;5;1240;1;2;1;1;6;210;79, ROMAIN ROLLAND*BOUL;M;4327912;542287;130
2,016E+11;16;4;5;1700;1;2;1;1;5;55;81, FRAN€OISE DUPARC (BO;M;4330554;540079;130
2,016E+11;16;6;6;715;1;2;1;1;3;214;1, MERLAN*(AVENUE);M;4333122;540612;130
2,016E+11;16;6;6;1044;1;1;1;1;6;210;11, SCHLOESING (BOULEVAR;M;4327619;539950;130
2,016E+11;16;5;25;1700;1;2;1;1;6;55;35, CORSE (AVENUE DE LA);M;4328924;536271;130
2,016E+11;16;6;5;1930;1;2;2;1;3;215;398, SAINT ANTOINE (AVEN;M;4338026;535742;130
2,016E+11;16;6;6;2030;2;2;1;1;6;214;51**MERLAN (AVENUE);M;4333609;540730;130
2,016E+11;16;4;26;800;1;2;1;1;2;55;30, BARRAL*(BOULEVARD);M;4326500;539429;130
2,016E+11;16;6;7;930;1;2;1;1;3;210;297, CAPELETTE (AVENUE D;M;4327921;541411;130
2,016E+11;16;6;2;1610;1;2;1;1;2;214;21, AVENUE*RAIMU;M;4333077;539811;130
2,016E+11;16;6;4;445;2;2;1;1;6;209;112, SAINTE MARGUERITE (;M;4326792;540735;130
2,016E+11;16;6;7;1500;1;1;3;1;3;201;13, ATHENES (BOULEVARD D;M;4329913;538089;130
2,016E+11;16;6;6;1530;1;2;2;1;1;201;10, REPUBLIQUE (RUE DE L;M;4329694;537366;130
2,016E+11;16;6;8;800;1;2;3;1;1;213;MERLAUD PON (RUE);M;4333760;542793;130
2,016E+11;16;6;8;850;1;2;1;1;7;204;23, LACEPEDE (RUE);M;4330510;539874;130
2,016E+11;16;6;8;1300;1;2;1;1;1;203;? PLOMBIERES (BOULEVAR;;;;130
2,016E+11;16;5;10;910;1;2;2;1;3;55;200, SAINT PIERRE (RUE);M;4329254;539842;130
2,016E+11;16;6;8;1340;1;2;1;1;3;209;MAZARGUES (ROND-POIN;M;4325073;540381;130
2,016E+11;16;6;8;1500;1;2;1;1;6;215;148, MADRAGUE VILLE (RUE;M;4332739;536026;130
2,016E+11;16;6;8;1440;1;2;1;1;2;211;SAINT MENET (AVENUE DE);M;4328816;550328;130
2,016E+11;16;6;8;2250;5;2;1;1;6;213;24, FRAIS VALLON;M;4332500;542387;130
2,016E+11;16;6;8;1415;1;2;1;1;6;210;38, FLORIAN (AVENUE);M;4328373;542796;130
2,016E+11;16;6;7;1900;1;2;2;1;3;201;60, VOLTAIRE    PAIRS (B;M;4330348;538595;130
2,016E+11;16;6;6;1210;1;2;1;1;1;203;90, PLOMBIERES (RUE DE);M;4331653;538252;130
2,016E+11;16;6;9;1230;1;2;1;1;6;211;3, ROUGUIERE (ALLÉE DE L;M;4329645;545787;130
2,016E+11;16;6;9;1550;1;2;1;1;2;214;22, Louis VILLECROZE (Bl;M;4331797;539072;130
2,016E+11;16;6;9;1620;1;2;2;1;1;211;00, SAINT MARCEL (BOULEV;M;4328631;547008;130
2,016E+11;16;6;9;1715;1;2;1;1;6;208;6, RAYMOND TEISSERE *RUE;M;4327117;540025;130
2,016E+11;16;6;9;1745;1;2;2;1;3;202;DUNKERQUE  (BOULEVARD DE;M;4330766;536798;130
2,016E+11;16;6;9;1610;1;2;1;1;3;204;17, CHARTREUX (AVENUE DE;M;4330348;539769;130
2,016E+11;16;6;9;1730;1;2;1;1;1;208;74, MAZARGUES (AVENUE DE;M;4326761;538929;130
2,016E+11;16;6;9;2125;5;2;2;1;3;206;00, ROME (RUE DE);M;4329118;538077;130
2,016E+11;16;5;27;1930;1;2;6;1;6;55;00, GIBBES (CHEMIN DE);M;4332480;538280;130
2,016E+11;16;6;9;930;1;2;1;1;3;206;62, LIEUTAUD (COURS);M;4329275;538253;130
2,016E+11;16;6;7;1900;1;2;1;1;6;211;AUDIENCE (RUE DE L');M;4329877;548911;130
2,016E+11;16;6;10;430;5;2;1;1;1;210;00, JEAN MOULIN (BOULEVA;M;4328557;539876;130
2,016E+11;16;6;10;1040;1;2;1;1;2;213;105, COROT*(AVENUE);M;4332386;540481;130
2,016E+11;16;2;13;1130;1;2;1;2;6;55;00, MAJOR (PLACE DE LA);M;4329893;536478;130
2,016E+11;16;6;10;1320;1;2;1;1;3;209;19, COLGATE (TRAVERSE);M;4323428;540934;130
2,016E+11;16;6;10;1415;1;2;1;1;2;215;417, SAINT ANTOINE *AVEN;M;4338411;535850;130
2,016E+11;16;6;10;1300;1;2;3;1;3;213;PAUL LANGEVIN (RUE);M;4334299;543212;130
2,016E+11;16;6;10;1830;1;2;2;1;7;203;2, GUIGOU (BOULEVARD);M;4331527;538914;130
2,016E+11;16;6;10;1830;1;2;6;1;7;208;00, HAMBOURG (BOULEVARD);M;4325015;538903;130
2,016E+11;16;6;11;815;1;2;1;1;1;214;6, ROLAND DORGELES*(BOUL;M;4334627;538076;130
2,016E+11;16;6;11;720;1;2;1;1;6;211;80, CAMOINS ((RUE LES);M;4329768;549725;130
2,016E+11;16;6;8;1220;1;2;1;1;6;213;37-39, MARCEL DELPRAT;M;4333412;545521;130
2,016E+11;16;6;8;700;1;2;1;1;6;204;ALEX. FLEMING 108;M;4331653;539699;130
2,016E+11;16;6;11;1728;1;2;1;1;6;214;C4, ARNAVAUX (AVENUE DES;M;4333150;538340;130
2,016E+11;16;6;6;1430;1;2;3;1;2;205;SAKAKINI (BOULEVARD);M;4329252;540114;130
2,016E+11;16;6;8;1150;1;2;1;1;6;205;578, SAKAKINI;M;4329772;540099;130
2,016E+11;16;6;12;15;5;2;1;1;7;201;47, RIVE NEUVE *QUAI DE);M;4329238;536633;130
2,016E+11;16;6;6;1550;1;2;1;1;6;206;2, THÉODORE THURNER (BOU;M;4329196;538305;130
2,016E+11;16;6;6;1830;1;2;1;1;3;204;40, CHUTES LAVI (AVENUE);M;4331130;539622;130
2,016E+11;16;6;2;900;1;2;3;1;4;207;39, CAPITAINE DESSEMOND;M;4328901;535487;130
2,016E+11;16;6;11;1700;1;2;1;1;3;2;499, GNRAL DE GAULLE (;M;4333960;548188;130
2,016E+11;16;6;12;1900;1;2;1;1;3;208;142, MENDES FRANCE (AVEN;M;4325491;537624;130
2,016E+11;16;6;12;2115;5;2;1;1;6;215;226, SAINT ANTOINE A SAI;M;4336169;536255;130
2,016E+11;16;6;12;1345;1;2;1;1;6;213;1, OLIVES (AVENUE DES);M;4332993;542941;130
2,016E+11;16;6;8;855;1;2;2;1;3;201;16, GRIGNAN (RUE)     12;M;4329107;537250;130
2,016E+11;16;6;8;1200;1;2;2;1;3;206;IENA (RUE D');M;4328585;539001;130
2,016E+11;16;6;13;1400;1;2;2;1;1;210;ROMAIN ROLLAND (BOULEVAR;M;4327667;541869;130
2,016E+11;16;6;8;1615;1;2;1;1;3;206;114, LIEUTAUD (COURS);M;4328993;538368;130
2,016E+11;16;6;13;1430;1;2;1;1;4;213;318, OLIVES (AVENUE DES);M;4332319;544825;130
2,016E+11;16;6;13;1630;1;2;1;1;5;213;20, CREDENCE (RUE);M;4332125;544662;130
2,016E+11;16;6;13;1617;1;2;1;1;7;210;77, PIERRE DOIZE  (RUE);M;4327833;542857;130
2,016E+11;16;6;13;1815;1;2;1;1;2;214;29, MORETTI*(BOULEVARD);M;4332542;538106;130
2,016E+11;16;6;13;1630;1;2;1;1;6;210;260, TOULON *AVENUE DE);M;4328340;539735;130
2,016E+11;16;6;13;1945;2;2;1;1;6;208;565, PRADO (AVENUE DU);M;4326289;537671;130
2,016E+11;16;6;14;30;5;2;6;1;3;213;64, CHUTES LAVIE (AVENUE;M;4331352;539720;130
2,016E+11;16;6;14;500;5;2;1;1;2;201;90, LIBERATION (BOULEVAR;M;4330081;539071;130
2,016E+11;16;6;12;1715;1;2;1;1;6;201;BELGES (QUAI DES);M;4329432;537446;130
2,016E+11;16;6;14;630;1;2;1;1;6;205;473, SAINT PIERRE (RUE);M;4329117;541732;130
2,016E+11;16;6;6;1920;1;2;3;1;3;206;14, BAILLE (BOULEVARD);M;4328662;538627;130
2,016E+11;16;4;29;1330;1;1;1;1;1;55;247, MADRAGUE VILLE (CHE;M;4333320;535857;130
2,016E+11;16;6;14;1130;1;1;1;1;5;212;83, CAILLOLS (AVENUE DES;M;4330351;543051;130
2,016E+11;16;6;14;1215;1;1;1;1;3;202;04, ARENC (QUAI D');M;4331412;536557;130
2,016E+11;16;6;14;1730;1;2;1;1;7;213;1, JEAN PAUL SARTRE (AVE;M;4332904;543053;130
2,016E+11;16;6;14;1950;1;2;2;1;1;210;PONT DE VIVAUX (BOUL;M;4327958;541720;130
2,016E+11;16;6;14;1920;1;2;1;1;6;210;59, PAUL CLAUDEL (BOULEV;M;4326851;540940;130
2,016E+11;16;5;11;1035;1;2;1;1;6;55;2, BERNEX (RUE);M;4330032;538861;130
2,016E+11;16;6;4;800;1;2;2;1;1;206;134, TOULON (AVENUE DE);M;4328475;539193;130
2,016E+11;16;6;14;1915;1;1;1;1;1;211;56, PINEDE (RUE DE LA);M;4329299;542917;130
2,016E+11;16;6;15;730;1;2;1;1;3;212;96, CAILLOLS *AVENUE DES;M;4330356;543154;130
2,016E+11;16;6;14;1615;1;2;1;1;2;208;74, MAZARGUES (AVENUE DE;M;4326755;538935;130
2,016E+11;16;6;15;1500;1;2;1;1;7;2;750, GENERAL MONTSABERT;M;4335617;548664;130
2,016E+11;16;6;15;1220;1;2;3;1;2;208;152, MICHELET (BOULEVARD;M;4326514;539547;130
2,016E+11;16;6;16;200;5;2;7;2;2;208;02, BONNEVEINE (AVENUE);M;4325432;538121;130
2,016E+11;16;6;16;2000;1;2;1;1;3;213;79, ROSE (AVENUE DE LA);M;4332643;542141;130
2,016E+11;16;5;21;1945;1;2;3;1;7;55;147, BAILLE (BOULEVARD);M;4328955;539724;130
2,016E+11;16;6;3;930;1;2;1;1;3;206;119, LIEUTAUD (COURS);M;4328851;538441;130
2,016E+11;16;6;16;1405;1;2;6;2;2;210;122, MAURIAC (RUE);M;4327025;542306;130
2,016E+11;16;6;16;1600;1;2;1;1;3;208;139, HAMBOURG (BOULEVARD;M;4324706;539350;130
2,016E+11;16;6;16;1635;1;2;1;1;2;211;WILLIAM BOOTH (AVENUE);M;0;0;130
2,016E+11;16;6;16;1830;1;2;1;1;1;213;11, Frédéric Joliot Curi;M;4333998;543686;130
2,016E+11;16;6;17;740;1;2;1;1;3;215;CAP PINEDE (Avenue)?;M;4332781;536217;130
2,016E+11;16;6;17;815;1;2;2;1;1;215;351, SAINT ANTOINE (AVE;M;4338030;535742;130
2,016E+11;16;6;17;740;1;2;1;1;3;212;SAINT PIERRE (RUE);M;0;0;130
2,016E+11;16;6;17;850;1;2;1;1;3;208;28, BARRAL (BOULEVARD);M;4326459;539321;130
2,016E+11;16;6;17;1020;1;2;1;1;3;210;140, L ARMEE D AFRIQUE (;M;4328814;541082;130
2,016E+11;16;6;7;815;1;2;1;1;3;205;62, GEORGE (RUE);M;4329593;539786;130
2,016E+11;16;6;17;1530;1;2;1;1;3;208;00, ANDRE ZENATTI (AVENU;M;4324582;539327;130
2,016E+11;16;6;18;530;2;2;3;1;3;205;06, ROGER BRUN (RUE);M;4328672;539036;130
2,016E+11;16;6;18;1330;1;2;1;1;2;205;2, JEAN MOULIN (BOULEVAR;M;4329203;540087;130
2,016E+11;16;6;18;1650;1;2;1;1;6;216;460, LITTORAL (CHEMIN DU;M;4333933;534818;130
2,016E+11;16;6;16;715;2;2;1;1;3;205;2, JEAN JAURES (PLACE);M;4329607;538652;130
2,016E+11;16;6;19;1900;1;2;1;1;2;214;60, ROLAND DORGELES (BOU;M;4334824;537678;130
2,016E+11;16;6;19;1920;1;2;1;1;6;212;5, LA FOURRAGERE (AVENUE;M;4329972;543045;130
2,016E+11;16;6;20;115;5;2;2;1;3;206;66, BAILLE (BOULEVARD);M;4328733;538907;130
2,016E+11;16;6;20;59;5;2;2;1;1;215;00, SAINT ANTOINE A SAIN;M;4334895;537556;130
2,016E+11;16;6;11;1900;1;2;1;1;6;215;1, PIERRE DRAMARD (BOULE;M;4337883;535815;130
2,016E+11;16;6;20;730;1;2;1;1;6;205;26, BAILLE (BOULEVARD);M;4328684;538709;130
2,016E+11;16;6;20;820;1;2;3;1;3;212;296, POILUS (AVENUE DES);M;4331566;546148;130
2,016E+11;16;6;20;1120;1;2;1;1;3;209;55, LÉON LACHAMP (ROUTE);M;4324615;543104;130
2,016E+11;16;6;19;1640;1;2;1;1;2;209;11, FABRIQUE (BOULEVARD;M;4325362;539544;130
2,016E+11;16;6;20;1240;1;2;1;1;1;201;18, COLBERT (RUE)    2 A;M;4329925;537437;130
2,016E+11;16;6;20;1340;1;2;3;1;3;207;00, CORSE (AVENUE DE LA);M;4328935;535760;130
2,016E+11;16;6;19;1854;1;1;1;1;3;212;27-29, TREVARESSE;M;4329655;541280;130
2,016E+11;16;6;20;2300;5;2;1;1;1;215;50, MADRAGUE*VILLE (RUE);M;4332159;536495;130
2,016E+11;16;6;21;205;5;2;1;1;6;212;195, CAILLOLS (AVENUE DE;M;4330344;544187;130
2,016E+11;16;6;21;1350;1;2;1;1;6;216;ANDRÉ ROUSSIN *AVENUE);M;4336325;534152;130
2,016E+11;16;6;21;1200;1;2;1;1;6;210;69, CAPELETTE (AVENUE DE;M;4328273;539998;130
2,016E+11;16;6;21;1330;1;2;1;1;2;203;40, BD FERDINAND DE LESS;M;4332062;537405;130
2,016E+11;16;6;22;840;1;2;1;1;3;210;00, RABATAU (BOULEVARD);M;4327315;539230;130
2,016E+11;16;6;22;820;1;2;1;1;6;211;110, SAINT LOUP (BOULEVA;M;4328276;543217;130
2,016E+11;16;6;22;1100;1;2;1;1;2;206;368, PRADO (AVENUE DU);M;4327027;538784;130
2,016E+11;16;6;22;1525;1;2;1;1;7;203;** JUNOT (RUE);M;4331001;537616;130
2,016E+11;16;6;22;1610;1;2;1;1;3;214;60, ALEX ANSALDI (RUE);M;4333139;540410;130
2,016E+11;16;6;22;1520;1;2;1;1;5;208;400, PRADO (AVENUE DU);M;4326929;538630;130
2,016E+11;16;6;22;1745;1;2;3;1;3;202;33, DAMES (BOULEVARD DES;M;4330240;536973;130
2,016E+11;16;6;20;2215;5;2;2;1;6;205;193, BAILLE (BOULEVARD);M;4329003;540000;130
2,016E+11;16;6;22;1930;1;2;6;1;2;213;99, BARA (BOULEVARD);M;4334720;544965;130
2,016E+11;16;6;22;1930;1;2;1;1;2;210;197, PONT DE VIVAUX (BOU;M;4328162;542734;130
2,016E+11;16;6;23;16;5;2;1;1;6;214;17, CADE (RUE);M;4333172;539111;130
2,016E+11;16;5;17;245;5;2;1;1;3;55;152,*FRAIS VALLON (AVENU;M;4332537;543295;130
2,016E+11;16;6;23;845;1;2;1;1;3;216;3, CHEMIN DE LA NERTHE;M;4336323;531599;130
2,016E+11;16;6;23;1030;1;2;6;1;1;212;215, PIERRE CHEVALIER (a;M;4329467;543315;130
2,016E+11;16;6;23;1255;1;2;1;1;1;212;67, SAINT BARNABE (AVENU;M;4330429;541323;130
2,016E+11;16;6;23;1630;1;2;1;1;1;207;47, RIVE NEUVE (QUAI);M;4329237;536622;130
2,016E+11;16;6;23;1745;1;2;1;1;2;208;61, GOUMIERS (AVENUE DES;M;4324654;537775;130
2,016E+11;16;6;23;2030;1;2;1;1;5;208;56, PRADO (AVENUE DU);M;4326413;537835;130
2,016E+11;16;6;24;550;2;2;2;1;3;201;00, BERNEX (RUE)    IMPA;M;4330061;538835;130
2,016E+11;16;6;24;525;2;2;6;1;3;208;99 Prom. Georges Pompido;M;4326196;537489;130
2,016E+11;16;6;24;1100;1;2;1;1;2;215;327, MADRAGUE VILLE*(RUE;M;4333757;535773;130
2,016E+11;16;6;23;1345;1;2;3;1;2;213;18, PAUL DALBRET (AVENUE;M;4335154;544302;130
2,016E+11;16;6;24;1915;1;2;1;1;6;215;49, SAINT ANTOINE *AVENU;M;4336896;535638;130
2,016E+11;16;6;23;1535;1;2;1;1;3;202;5, JOLIETTE *PLACE DE LA;M;4330461;536662;130
2,016E+11;16;6;23;1255;1;2;1;1;3;202;538, MADRAGUE VILLE (CHE;M;4334697;535531;130
2,016E+11;16;6;25;415;5;2;1;1;3;204;33, MARÉCHAL JUIN (BOULE;M;4331125;540366;130
2,016E+11;16;6;25;955;1;2;1;1;6;211;18, SAINT LOUP (BOULEVAR;M;4328166;542832;130
2,016E+11;16;6;25;1300;1;2;1;1;1;210;MIREILLE LAUZE;M;0;0;130
2,016E+11;16;6;25;1800;1;2;3;1;3;212;57, SAINT BARNABE (AVENU;M;4330419;541213;130
2,016E+11;16;6;25;2055;2;2;2;1;3;204;35, SAKAKINI (BOULEVARD);M;4329751;540080;130
2,016E+11;16;6;26;900;1;2;2;1;5;75;149, FREDERIC MISTRAL (A;M;4335188;547592;130
2,016E+11;16;6;22;1050;1;2;1;1;2;204;PIERRE ROCHE (RUE);M;4330939;540294;130
2,016E+11;16;6;25;1645;1;2;1;1;6;211;40, SABLIERE (ROUTE DE L;M;4329380;548040;130
2,016E+11;16;6;26;1400;1;2;3;1;3;211;04, ELLEON (AVENUE);M;4328196;544312;130
2,016E+11;16;6;10;715;1;2;1;1;4;201;56, LIEUTAUD (COURS);M;4329300;538245;130
2,016E+11;16;6;27;145;5;2;1;1;7;211;427, MIRELLE LAUZE (BOUL;M;4328628;542950;130
2,016E+11;16;6;27;220;5;2;1;1;1;208;163, RABATAU (BOULEVARD);M;4328043;539937;130
2,016E+11;16;6;26;1730;1;2;1;1;3;214;PLOMBIERES (BOULEVARD DE;M;4331523;538720;130
2,016E+11;16;6;10;1020;1;2;2;1;6;207;133, ENDOUME (RUE D');M;4328623;536284;130
2,016E+11;16;6;20;1500;1;2;1;1;3;201;4, GÉNÉRAL DE GAULE (PLA;M;4329501;537559;130
2,016E+11;16;6;4;1020;1;2;1;1;6;207;36, CHARLES LIVON;M;4329229;536105;130
2,016E+11;16;6;27;1325;1;2;1;1;1;212;332, POILUS (PLACE DES);M;4331450;546239;130
2,016E+11;16;6;27;1750;1;2;1;1;3;211;165, LIBERATEURS (BOULEV;M;4330318;545491;130
2,016E+11;16;6;27;2100;2;2;2;1;3;202;00, RUFFI (RUE DE);M;4331160;537134;130
2,016E+11;16;6;27;2210;5;2;9;1;3;205;78, SAKAKINI (BOULEVARD);M;4329482;540087;130
2,016E+11;16;6;27;2340;5;2;2;1;2;205;69, SAKAKINI (BOULEVARD);M;4329577;540042;130
2,016E+11;16;6;14;1246;1;2;2;1;5;205;SAKAKINI (BOULEVARD);M;4329238;540128;130
2,016E+11;16;6;26;1410;1;2;1;1;2;205;95, SAKAKINI (BOULEVARD);M;4329390;540166;130
2,016E+11;16;6;20;1605;1;2;1;1;4;204;108, ALEX. FLEMING;M;4331663;539698;130
2,016E+11;16;6;27;1130;1;2;3;1;1;204;00, ALEX. FLEMING (BOULE;M;4331487;539086;130
2,016E+11;16;6;28;600;1;2;3;1;3;210;CAPELETTE (AVENUE DE LA);M;4328304;540180;130
2,016E+11;16;6;19;1655;1;2;1;1;1;205;00, JEAN MOULIN (BOULEVA;M;4329035;539998;130
2,016E+11;16;6;28;800;1;2;3;1;3;212;LIBERATEURS (BOULEVARD);M;4330331;545381;130
2,016E+11;16;6;26;1915;1;1;1;1;2;204;56, ALEX. FLEMING (BOULE;M;4331632;539471;130
2,016E+11;16;6;28;815;1;2;1;1;1;2;21, VATERSTETTEN;M;4335495;548601;130
2,016E+11;16;6;29;135;5;2;1;1;3;208;484, PRADO (AVENUE DU);M;4326632;538168;130
2,016E+11;16;6;28;1920;1;2;1;1;1;208;109, CLOT BEY (AVENUE);M;4325820;538358;130
2,016E+11;16;6;29;1550;1;2;1;1;3;215;DE SAINT LOUIS AU ROVE (;M;4334925;535456;130
2,016E+11;16;6;29;2030;5;2;1;1;2;201;100 LIBERATION;M;4330100;539120;130
2,016E+11;16;6;28;1820;1;2;1;1;2;207;9, RAMPE SAINT*MAURICE;M;4328980;536395;130
2,016E+11;16;6;30;945;1;2;1;1;3;214;61, AYGALADES;M;4333584;536749;130
2,016E+11;16;6;29;1830;1;2;1;1;2;211;176, SAINT LOUP;M;4328412;543574;130
2,016E+11;16;6;29;1400;1;2;1;1;2;214;23, GAY LUSSAC *BOULEVAR;M;4333365;537450;130
2,016E+11;16;6;30;1815;1;2;1;1;2;215;BOSPHORE (BOULEVARD DU);M;4337230;536413;130
2,016E+11;16;6;30;2330;5;1;1;1;3;208;152, HAMBOURG *BOULEVARD;M;4324748;539271;130
2,016E+11;16;6;30;1800;1;2;1;1;2;208;00, PIERRE CHEVALIER (av;M;4329496;542704;130
2,016E+11;16;6;30;1600;1;2;2;1;3;212;276, CAILLOLS (AVENUE DE;M;4330298;544679;130
2,016E+11;16;6;24;1230;1;2;6;1;2;203;1, MARCEAU (PLACE)***;M;4330493;537319;130
2,016E+11;16;6;23;1445;1;2;2;1;3;206;106, LIEUTAUD (COURS);M;4329049;538338;130
2,016E+11;16;6;6;1245;1;2;1;1;1;209;677, MAZARGUES (AVENUE D;M;4325022;539585;130
2,016E+11;16;7;1;1030;1;2;1;1;6;55;129, COMMANDANT ROLLAND;M;4326932;538134;130
2,016E+11;16;6;28;1130;1;2;1;1;6;205;73A, VERTUS (RUE DES);M;4328892;539247;130
2,016E+11;16;6;26;1900;1;2;1;1;3;213;2, MAURELLE (RUE DE LA);M;4332655;543815;130
2,016E+11;16;7;1;2230;5;2;1;1;1;55;64, CANEBIERE    30 A 68;M;4329619;537705;130
2,016E+11;16;7;2;330;5;2;1;1;7;55;40, ROUX DE BRI (RUE);M;4329962;537363;130
